account_id,customer_id,account_type,currency,balance,opened_date,status,recalculated_balance
ACC_000340,CUST_00181,savings,GBP,4720.29,2025-10-24,closed,12201.57
ACC_000341,CUST_02205,savings,USD,6354.05,2023-12-13,closed,5959.66
ACC_000342,CUST_00067,savings,GBP,5940.6,2023-03-08,active,7950.7
ACC_000343,CUST_00120,checking,GBP,3757.09,2023-09-03,closed,2113.42
ACC_000344,CUST_03442,checking,EUR,4681.44,2022-07-22,closed,3860.98
ACC_000345,CUST_03798,savings,EUR,3940.32,2021-07-04,active,7595.1900000000005
ACC_000346,CUST_01196,savings,EUR,5356.24,2021-08-28,closed,4723.92
ACC_000347,CUST_00584,checking,GBP,2461.71,,active,1611.3400000000001
ACC_000348,CUST_02048,checking,GBP,3178.75,2024-09-29,active,2183.21
ACC_000349,CUST_02039,checking,EUR,3758.12,2025-01-08,active,10399.1
ACC_000350,CUST_00274,savings,EUR,6175.11,2022-03-17,suspended,4575.1
ACC_000351,CUST_00769,savings,EUR,753.4,2023-08-04,closed,9755.89
ACC_000352,CUST_02556,checking,GBP,4678.61,2022-09-16,suspended,1908.17
ACC_000353,CUST_00345,savings,EUR,2875.37,2022-03-31,closed,5970.9800000000005
ACC_000354,CUST_99999,savings,EUR,3765.76,2022-08-22,active,3848.65
ACC_000355,CUST_01784,savings,GBP,3019.49,2022-01-24,suspended,5521.3
ACC_000356,CUST_03556,checking,GBP,5583.72,2024-10-04,active,211.2799999999999
ACC_000357,CUST_02261,savings,EUR,4528.66,2022-02-19,active,12793.25
ACC_000358,CUST_00073,savings,USD,7134.83,2025-05-12,suspended,12681.82
ACC_000359,CUST_03893,savings,EUR,6205.19,2025-06-06,active,-983615.32
ACC_000360,CUST_02037,savings,EUR,388.86,2021-06-16,active,914.56
ACC_000361,CUST_02772,savings,GBP,2120.0,2023-08-08,closed,-160.55999999999997
ACC_000362,CUST_99999,savings,GBP,4480.68,2025-07-28,closed,1006.1899999999998
ACC_000363,CUST_01906,checking,USD,4871.19,2025-08-26,suspended,5910.030000000001
ACC_000364,CUST_02845,checking,USD,2384.66,2022-11-16,active,5468.63
ACC_000365,CUST_00174,checking,EUR,8911.92,2025-11-16,suspended,7363.33
ACC_000366,CUST_01103,checking,GBP,7594.06,2022-12-03,closed,6504.29
ACC_000367,CUST_03584,checking,USD,65.78,2025-07-17,suspended,13517.71
ACC_000368,CUST_04014,savings,USD,6036.28,2023-02-27,active,5336.51
ACC_000369,CUST_04453,checking,EUR,4862.61,2024-05-06,suspended,7363.88
ACC_000370,CUST_03837,checking,USD,8731.63,2021-03-04,suspended,7401.15
ACC_000371,CUST_01313,savings,USD,290.35,2025-07-03,active,7341.88
ACC_000372,CUST_03681,checking,EUR,11179.56,2024-04-02,suspended,5843.19
ACC_000373,CUST_03007,checking,GBP,2471.16,2025-07-23,suspended,4837.29
ACC_000374,CUST_04144,checking,USD,6135.58,2023-05-18,,7515.36
ACC_000375,CUST_00153,checking,USD,3180.93,2021-02-28,active,8920.35
ACC_000376,CUST_02627,savings,USD,3871.52,2022-01-26,suspended,5597.13
ACC_000377,CUST_03174,savings,USD,-68.25,2022-02-10,suspended,10247.63
ACC_000378,CUST_04075,savings,USD,8590.66,2025-07-15,closed,7205.93
ACC_000379,CUST_02642,checking,USD,4191.06,2024-03-21,closed,6756.71
ACC_000380,CUST_00904,savings,USD,4395.03,2023-08-12,suspended,6687.1
ACC_000381,CUST_00546,savings,GBP,11937.45,2022-06-20,active,5473.34
ACC_000382,CUST_00256,savings,GBP,7878.33,2021-04-28,closed,8274.06
ACC_000383,CUST_01569,savings,GBP,2994.92,2023-05-26,suspended,12532.539999999999
ACC_000384,CUST_03183,checking,USD,3169.23,2022-09-03,suspended,4451.85
ACC_000385,CUST_04835,checking,GBP,5779.4,2024-06-21,closed,12664.460000000001
ACC_000386,CUST_99999,savings,GBP,7312.19,2022-12-21,active,7812.87
ACC_000387,CUST_04025,savings,EUR,10257.33,2024-03-05,suspended,3502.18
ACC_000388,CUST_00497,checking,USD,175.7,2022-07-05,suspended,1846.78
ACC_000389,CUST_03407,checking,USD,7181.06,2022-01-29,active,6346.75
ACC_000390,CUST_02177,savings,USD,7663.01,2024-02-12,active,6072.68
ACC_000391,CUST_02489,savings,GBP,2631.48,2025-04-11,suspended,6357.99
ACC_000392,CUST_00795,savings,USD,3919.22,2025-07-25,active,6103.93
ACC_000393,CUST_04355,checking,GBP,109.01,2021-10-18,active,3978.39
ACC_000394,CUST_04310,savings,USD,3497.32,2025-04-08,suspended,3390.4199999999996
ACC_000395,CUST_01465,checking,USD,5696.28,2023-11-06,active,4641.4800000000005
ACC_000396,CUST_04723,checking,USD,9782.35,2021-12-26,closed,8951.94
ACC_000397,CUST_03498,savings,GBP,10059.1,2025-01-17,active,6249.44
ACC_000398,CUST_04505,checking,USD,1912.1,2024-10-28,closed,4982.8
ACC_000399,CUST_01295,checking,EUR,9373.58,2024-04-22,closed,4875.18
ACC_000400,CUST_04506,checking,EUR,-848.04,2021-02-28,closed,5354.95
ACC_000401,CUST_03527,checking,USD,3245.21,2025-08-28,active,7244.41
ACC_000402,CUST_04613,savings,EUR,4094.57,2023-07-20,suspended,7378.76
ACC_000403,CUST_02081,checking,EUR,5755.37,2024-05-28,closed,721.3899999999999
ACC_000404,CUST_03252,savings,USD,5319.53,2024-08-08,active,11915.77
ACC_000405,CUST_02330,savings,USD,6097.1,2023-07-13,active,8906.29
ACC_000406,CUST_02472,savings,EUR,4451.13,2025-04-04,active,4265.09
ACC_000407,CUST_01759,checking,GBP,7878.77,2023-10-01,suspended,4864.9
ACC_000408,CUST_02260,savings,GBP,7075.51,2021-04-17,active,5228.540000000001
ACC_000409,CUST_03771,checking,GBP,4131.31,2022-01-26,active,8813.07
ACC_000410,CUST_02170,checking,USD,7527.18,2021-07-24,active,8632.31
ACC_000411,CUST_01908,checking,EUR,11205.31,2022-02-14,active,6212.179999999999
ACC_000412,CUST_04673,checking,USD,2980.22,2022-11-26,active,11390.94
ACC_000413,CUST_00632,checking,EUR,10026.01,2021-04-01,active,1011438.5499999999
ACC_000414,CUST_03999,savings,USD,3249.57,2023-05-21,suspended,8257.9
ACC_000415,CUST_02460,savings,USD,9230.98,2021-08-25,suspended,7459.89
ACC_000416,CUST_03125,savings,GBP,3362.19,2025-07-01,closed,9825.01
ACC_000417,CUST_02850,checking,EUR,7296.99,2022-06-08,active,10497.02
ACC_000418,CUST_01857,savings,USD,5538.9,2022-03-02,suspended,4787.34
ACC_000419,CUST_03133,savings,EUR,-355.78,2023-09-13,suspended,12954.76
ACC_000420,CUST_00337,checking,USD,10746.66,2023-02-17,suspended,2955.48
ACC_000421,CUST_01225,checking,USD,2313.64,2021-08-18,suspended,6379.15
ACC_000422,CUST_01808,savings,GBP,1191.2,2025-07-23,suspended,8481.64
ACC_000423,CUST_03218,checking,USD,3081.68,2021-11-05,suspended,8604.2
ACC_000424,CUST_04134,savings,GBP,12593.74,2021-12-25,closed,4722.44
ACC_000425,CUST_02373,checking,GBP,1238.86,2022-10-21,active,12434.39
ACC_000426,CUST_02753,savings,EUR,5534.73,2026-02-16,suspended,8903.48
ACC_000427,CUST_00403,checking,EUR,1630.51,2021-03-30,active,4662.37
ACC_000428,CUST_03264,checking,USD,2144.88,2021-07-05,active,7550.9400000000005
ACC_000429,CUST_01104,checking,USD,201.73,2024-02-08,active,3526.0099999999998
ACC_000430,CUST_03996,checking,USD,5945.5,2023-07-30,suspended,4514.09
ACC_000431,CUST_01606,savings,GBP,4516.34,2023-11-20,active,15052.33
ACC_000432,CUST_02181,checking,EUR,1605.9,2024-03-26,suspended,13987.84
ACC_000433,CUST_99999,savings,GBP,7619.61,2021-03-18,suspended,5774.24
ACC_000434,CUST_03388,checking,EUR,7936.16,2023-03-08,closed,4526.39
ACC_000435,CUST_01560,checking,EUR,6221.66,2021-05-06,suspended,7938.280000000001
ACC_000436,CUST_00198,checking,GBP,8512.01,2024-04-20,closed,3602.89
ACC_000437,CUST_03622,savings,EUR,3952.97,2025-10-31,active,3068.81
ACC_000438,CUST_01912,savings,USD,5967.12,2025-03-06,closed,2345.8399999999997
ACC_000439,CUST_01277,savings,GBP,3964.55,2025-01-25,suspended,2573.84
ACC_000440,CUST_00446,savings,USD,478.0,2024-06-03,active,5465.97
ACC_000441,CUST_02356,savings,EUR,,2025-04-22,suspended,7389.09
ACC_000442,CUST_00911,checking,EUR,5476.03,2023-11-18,closed,1198.78
ACC_000443,CUST_00186,checking,GBP,4909.42,2022-01-10,suspended,9148.42
ACC_000444,CUST_04407,savings,GBP,6121.63,2024-04-30,suspended,3278.3600000000006
ACC_000445,CUST_04286,checking,USD,9235.71,2025-09-15,closed,7299.43
ACC_000446,CUST_01157,savings,EUR,4386.74,2021-11-20,suspended,7923.8
ACC_000447,CUST_04315,savings,EUR,2128.49,2025-11-14,active,5239.88
ACC_000448,CUST_00492,checking,GBP,4256.75,2025-08-12,suspended,10759.47
ACC_000449,CUST_02222,savings,EUR,4589.48,2026-01-07,suspended,10410.55
ACC_000450,CUST_00068,savings,EUR,7950.77,2024-05-03,suspended,5709.52
ACC_000451,CUST_02222,checking,GBP,5319.99,2022-04-13,active,5808.85
ACC_000452,CUST_02396,checking,GBP,1555.43,2025-09-27,closed,14982.54
ACC_000453,CUST_04165,savings,EUR,7416.37,2022-04-11,closed,8090.179999999999
ACC_000454,CUST_04891,savings,GBP,6935.38,2025-12-15,active,4825.38
ACC_000455,CUST_04101,checking,USD,5321.31,2024-10-03,suspended,5696.43
ACC_000456,CUST_00176,savings,GBP,7844.74,2023-02-03,suspended,4313.18
ACC_000457,CUST_02497,checking,EUR,8346.82,2025-09-15,closed,5063.37
ACC_000458,CUST_01286,savings,EUR,3867.68,2021-11-12,suspended,10548.73
ACC_000459,CUST_02882,checking,USD,2299.52,2025-07-14,closed,4959.97
ACC_000460,CUST_01934,checking,GBP,4964.37,2025-10-19,suspended,9377.21
ACC_000461,CUST_02110,checking,GBP,6609.84,2021-09-03,suspended,13120.65
ACC_000462,CUST_02295,savings,GBP,4683.94,2022-07-19,closed,9652.6
ACC_000463,CUST_03218,savings,GBP,2034.73,2025-03-02,suspended,6560.7300000000005
ACC_000464,CUST_03131,savings,EUR,5488.02,2022-06-22,active,4677.17
ACC_000465,CUST_04693,savings,EUR,,2023-02-07,closed,4988.09
ACC_000466,CUST_04959,checking,EUR,4026.62,2021-08-19,suspended,16897.6
ACC_000467,CUST_01079,savings,USD,7553.5,2023-10-28,active,6179.150000000001
ACC_000468,CUST_04759,savings,GBP,7716.32,2025-03-31,closed,5103.68
ACC_000469,CUST_04291,savings,EUR,-6279.34,2022-12-29,active,5975.11
ACC_000470,CUST_04627,savings,EUR,4422.25,2022-06-10,active,13698.78
ACC_000471,CUST_04565,savings,GBP,6797.83,2025-08-08,closed,9374.47
ACC_000472,CUST_01192,savings,EUR,1471.75,2024-11-26,closed,8139.120000000001
ACC_000473,CUST_03368,checking,EUR,3884.14,2023-03-12,suspended,6228.879999999999
ACC_000474,CUST_02242,savings,GBP,8623.15,2022-11-23,active,6625.06
ACC_000475,CUST_01077,savings,GBP,3547.51,2024-10-31,suspended,12820.08
ACC_000476,CUST_02186,savings,USD,9795.93,2021-11-11,active,7667.65
ACC_000477,CUST_01891,savings,EUR,2776.44,2021-05-21,active,10418.81
ACC_000478,CUST_03904,savings,USD,9229.64,2021-09-25,suspended,8596.04
ACC_000479,CUST_03840,checking,GBP,5100.69,2023-08-21,closed,8180.12
ACC_000480,CUST_04025,checking,GBP,2365.02,2025-06-01,active,3437.1099999999997
ACC_000481,CUST_01583,savings,GBP,9239.64,2023-01-26,closed,4726.1900000000005
ACC_000482,CUST_00122,checking,EUR,1380.58,2024-09-23,active,7932.61
ACC_000483,CUST_01661,savings,GBP,2612.08,2023-10-02,active,4157.47
ACC_000484,CUST_03598,checking,USD,6469.76,2021-05-14,,4547.82
ACC_000485,CUST_03748,savings,EUR,5242.45,2023-06-18,closed,13158.539999999999
ACC_000486,CUST_00342,checking,USD,5821.89,2021-11-03,closed,4177.32
ACC_000487,CUST_03228,savings,USD,3895.05,2024-12-30,active,13261.91
ACC_000488,CUST_03699,checking,GBP,1401.82,2022-08-26,active,1855.86
ACC_000489,CUST_04249,checking,USD,,2021-08-26,active,5315.06
ACC_000490,CUST_04568,checking,USD,8961.2,2024-12-12,suspended,5457.47
ACC_000491,CUST_00403,savings,EUR,989.06,2026-01-04,closed,7547.7
ACC_000492,CUST_03260,checking,EUR,9933.4,2022-09-01,closed,7694.85
ACC_000493,CUST_01363,checking,EUR,5947.58,2022-06-25,suspended,7050.71
ACC_000494,CUST_00446,savings,EUR,3209.59,2025-05-11,suspended,11421.93
ACC_000495,CUST_03700,savings,USD,-1006.16,2024-10-13,suspended,14719.55
ACC_000496,CUST_00927,savings,USD,-612.06,2023-05-12,suspended,12187.81
ACC_000497,CUST_04476,savings,EUR,3932.35,2022-11-21,closed,8722.2
ACC_000498,CUST_02649,checking,GBP,3568.87,2023-03-21,active,5019.98
ACC_000499,CUST_03716,savings,EUR,5353.25,2026-02-10,active,-996615.89
ACC_000500,CUST_02048,checking,USD,10157.43,2024-09-06,suspended,5604.56
ACC_000501,CUST_01343,savings,GBP,6612.78,2022-10-04,active,11987.67
ACC_000502,CUST_03681,checking,GBP,4613.93,2025-05-08,suspended,5587.58
ACC_000503,CUST_03146,savings,EUR,8650.53,2022-02-05,suspended,1749.01
ACC_000504,CUST_03117,savings,GBP,5451.96,2022-06-09,closed,9758.67
ACC_000505,CUST_04632,savings,GBP,9799.13,2024-12-13,active,5948.08
ACC_000506,CUST_01465,savings,EUR,2983.74,2025-07-09,closed,9794.02
ACC_000507,CUST_02535,checking,EUR,1556.63,2022-05-29,suspended,7429.759999999999
ACC_000508,CUST_01480,savings,GBP,-1001.0,2021-12-01,active,4636.3
ACC_000509,CUST_00028,checking,GBP,4683.77,2024-10-30,closed,5126.27
ACC_000510,CUST_04076,checking,USD,1296.08,2023-04-11,active,6958.9400000000005
ACC_000511,CUST_04980,checking,GBP,1253.59,2022-03-14,active,6029.52
ACC_000512,CUST_04823,checking,EUR,8102.96,2023-06-02,closed,7689.18
ACC_000513,CUST_03619,savings,USD,-166.3,2026-01-12,suspended,5662.2699999999995
ACC_000514,CUST_00053,savings,USD,5310.68,2021-02-28,closed,4363.26
ACC_000515,CUST_04567,savings,GBP,4750.3,,active,13330.1
ACC_000516,CUST_01214,savings,USD,5276.39,2024-11-05,closed,3819.63
ACC_000517,CUST_00300,savings,GBP,9152.31,2025-12-31,suspended,7700.11
ACC_000518,CUST_04735,checking,EUR,2522.93,2023-01-20,active,5578.54
ACC_000519,CUST_00401,savings,EUR,9154.85,2022-08-31,active,5695.49
ACC_000520,CUST_99999,checking,USD,-280.62,2024-01-14,suspended,11107.0
ACC_000521,CUST_04873,savings,EUR,6952.22,2023-12-16,suspended,7811.91
ACC_000522,CUST_04742,checking,GBP,9429.12,2024-12-03,active,6602.54
ACC_000523,CUST_02451,checking,EUR,-7162.15,2022-03-10,closed,477.67
ACC_000524,CUST_00554,checking,USD,4893.82,2025-03-14,active,8346.96
ACC_000525,CUST_02398,checking,GBP,4649.81,2021-05-16,active,6580.37
ACC_000526,CUST_02248,checking,USD,5215.55,2022-12-13,closed,2836.75
ACC_000527,CUST_04297,savings,USD,10134.67,2024-04-24,active,3736.7599999999998
ACC_000528,CUST_00476,savings,USD,,2023-04-10,suspended,5954.9400000000005
ACC_000529,CUST_04333,savings,EUR,1446.47,2023-03-08,suspended,10478.99
ACC_000530,CUST_04954,checking,EUR,5237.37,,suspended,4960.29
ACC_000531,CUST_02592,checking,USD,8372.94,2025-08-24,suspended,4768.5
ACC_000532,CUST_02898,savings,USD,6675.9,,suspended,6916.96
ACC_000533,CUST_04066,checking,EUR,5102.97,2021-10-03,active,5293.57
ACC_000534,CUST_04992,savings,USD,4312.31,2023-11-13,closed,10489.35
ACC_000535,CUST_01585,savings,GBP,-1020.79,2022-09-22,active,8877.19
ACC_000536,CUST_03808,savings,USD,,2022-06-30,active,7504.9
ACC_000537,CUST_03396,checking,GBP,7116.02,2023-12-21,closed,6790.89
ACC_000538,CUST_02864,savings,GBP,2923.0,2026-01-28,suspended,7173.08
ACC_000539,CUST_01648,checking,EUR,3605.84,2023-11-26,active,13969.98
ACC_000540,CUST_02521,checking,USD,1855.31,2026-01-31,suspended,4683.0199999999995
ACC_000541,CUST_02653,savings,GBP,7604.37,2022-07-16,suspended,6818.57
ACC_000542,CUST_02730,checking,EUR,3902.4,2023-08-23,suspended,7484.39
ACC_000543,CUST_04660,savings,GBP,,2023-04-29,active,8032.88
ACC_000544,CUST_02707,checking,USD,6887.79,2025-12-04,closed,8406.19
ACC_000545,CUST_03887,savings,USD,5980.92,2024-03-08,active,6526.28
ACC_000546,CUST_03944,savings,USD,6689.84,2024-05-30,closed,6759.11
ACC_000547,CUST_04398,checking,EUR,5524.51,2022-08-16,closed,6859.58
ACC_000548,CUST_00458,checking,USD,5591.36,2024-09-08,suspended,10768.69
ACC_000549,CUST_99999,savings,GBP,5562.91,2022-11-30,suspended,8686.59
ACC_000550,CUST_02717,checking,GBP,6358.75,2025-05-05,active,5629.14
ACC_000551,CUST_02297,savings,EUR,6504.52,2024-05-03,closed,3201.06
ACC_000552,CUST_04376,savings,USD,1325.88,2023-07-27,suspended,6958.66
ACC_000553,CUST_03191,savings,USD,3208.42,2022-06-21,active,5916.07
ACC_000554,CUST_02525,checking,USD,4389.93,2022-11-12,active,7462.7
ACC_000555,CUST_02224,checking,GBP,6355.45,2022-07-30,closed,7415.9800000000005
ACC_000556,CUST_01946,checking,EUR,9792.27,2021-11-24,closed,10575.9
ACC_000557,CUST_01770,checking,GBP,2560.33,2022-09-22,active,7614.13
ACC_000558,CUST_03065,savings,GBP,7635.96,2025-12-20,active,7849.72
ACC_000559,CUST_03635,savings,EUR,3293.16,2025-12-21,suspended,5286.01
ACC_000560,CUST_01262,savings,EUR,9111.55,2023-04-03,closed,3016.71
ACC_000561,CUST_04289,checking,EUR,10737.03,,active,4145.639999999999
ACC_000562,CUST_00804,savings,GBP,-244.04,2024-04-02,suspended,1003920.76
ACC_000563,CUST_00299,checking,EUR,4021.0,2023-02-25,suspended,4233.86
ACC_000564,CUST_04279,savings,GBP,-2050.73,2024-07-06,closed,7598.81
ACC_000565,CUST_00360,savings,EUR,-69.51,2023-12-07,closed,4856.81
ACC_000566,CUST_00377,savings,USD,117.42,2024-08-10,suspended,4109.85
ACC_000567,CUST_02559,savings,USD,6872.2,2025-11-23,closed,4647.38
ACC_000568,CUST_01719,checking,GBP,6310.95,2022-01-30,active,3160.96
ACC_000569,CUST_02347,checking,USD,7403.73,2023-04-04,closed,9046.09
ACC_000570,CUST_99999,savings,EUR,6823.75,2025-04-14,active,4401.24
ACC_000571,CUST_01290,checking,GBP,6455.19,2025-08-24,active,2704.26
ACC_000572,CUST_04584,savings,GBP,5335.57,2022-08-08,suspended,9468.03
ACC_000573,CUST_02869,checking,EUR,4607.36,2022-03-29,active,9730.66
ACC_000574,CUST_02320,savings,GBP,8058.79,2023-03-05,active,5211.55
ACC_000575,CUST_02550,checking,USD,5036.83,2024-11-04,closed,6282.99
ACC_000576,CUST_00415,savings,GBP,6575.54,,closed,8163.74
ACC_000577,CUST_00413,savings,EUR,-1990.86,2022-03-29,active,10217.31
ACC_000578,CUST_00705,checking,EUR,1474.79,2023-08-07,active,4727.65
ACC_000579,CUST_04883,checking,USD,7940.67,2021-05-17,closed,5725.17
ACC_000580,CUST_02559,checking,GBP,2994.7,2021-08-17,suspended,9313.72
ACC_000581,CUST_04370,savings,EUR,813.93,2026-01-13,suspended,5939.320000000001
ACC_000582,CUST_99999,savings,USD,6923.88,2022-09-14,closed,6064.549999999999
ACC_000583,CUST_00796,checking,EUR,5004.0,2022-02-17,suspended,9870.05
ACC_000584,CUST_03812,checking,GBP,3779.18,2022-06-29,active,9792.81
ACC_000585,CUST_01177,checking,EUR,9527.33,2025-07-23,closed,3839.73
ACC_000586,CUST_01502,checking,EUR,9012.3,2022-08-01,closed,8472.97
ACC_000587,CUST_03993,savings,GBP,4436.49,2026-02-14,closed,10703.460000000001
ACC_000588,CUST_00924,checking,EUR,7167.13,2023-04-04,closed,1997.52
ACC_000589,CUST_01399,checking,EUR,,2021-11-10,suspended,9178.75
ACC_000590,CUST_04707,savings,USD,8280.08,2022-01-01,active,8468.11
ACC_000591,CUST_03323,savings,EUR,1740.24,2021-07-16,suspended,4127.41
ACC_000592,CUST_00581,checking,USD,643.57,2024-07-09,closed,6690.98
ACC_000593,CUST_03283,checking,GBP,-355.8,2025-10-28,suspended,9714.24
ACC_000594,CUST_01996,savings,EUR,-587.66,2024-12-21,closed,9572.36
ACC_000595,CUST_00541,checking,GBP,8240.98,2023-09-30,suspended,7773.42
ACC_000596,CUST_04841,checking,EUR,6893.43,2022-07-07,suspended,11221.47
ACC_000597,CUST_02803,savings,GBP,2702.42,2025-05-07,suspended,4754.3
ACC_000598,CUST_00638,checking,GBP,7564.7,2022-02-04,suspended,6230.68
ACC_000599,CUST_04883,checking,EUR,3215.06,2023-04-04,suspended,3468.6099999999997
ACC_000600,CUST_00799,checking,GBP,5970.95,2024-09-14,closed,10760.04
ACC_000601,CUST_03324,savings,USD,3553.07,2025-03-22,active,7519.12
ACC_000602,CUST_04885,checking,EUR,4640.11,2022-12-13,closed,3394.41
ACC_000603,CUST_00503,savings,GBP,2275.41,2021-02-20,active,4472.91
ACC_000604,CUST_04757,savings,GBP,2720.55,2023-09-14,suspended,6589.75
ACC_000605,CUST_01222,checking,USD,6632.29,2025-03-19,closed,7287.47
ACC_000606,CUST_03194,checking,GBP,7114.34,2021-10-27,active,4166.17
ACC_000607,CUST_02593,checking,USD,3757.63,2022-09-29,suspended,9840.61
ACC_000608,CUST_02494,checking,USD,,2022-12-13,closed,9872.82
ACC_000609,CUST_00731,savings,USD,,2025-03-19,suspended,5238.7
ACC_000610,CUST_03311,savings,EUR,5110.09,2022-10-27,active,7532.67
ACC_000611,CUST_03024,savings,GBP,5936.42,2024-01-29,suspended,8352.19
ACC_000612,CUST_04587,checking,GBP,1216.01,2023-07-10,closed,8678.369999999999
ACC_000613,CUST_00255,savings,EUR,8645.7,2024-03-13,suspended,8751.7
ACC_000614,CUST_04834,checking,USD,9103.69,2025-08-05,closed,3426.2599999999998
ACC_000615,CUST_03135,checking,EUR,-124.1,2022-07-17,closed,14500.84
ACC_000616,CUST_04465,savings,USD,,2022-06-24,active,8788.9
ACC_000617,CUST_03890,savings,GBP,4458.69,2025-03-03,suspended,3508.13
ACC_000618,CUST_03150,checking,EUR,12165.34,2022-08-28,active,4143.5
ACC_000619,CUST_02363,savings,GBP,9330.84,2025-12-11,active,8060.85
ACC_000620,CUST_00587,savings,GBP,647.66,2023-10-07,suspended,2206.5099999999998
ACC_000621,CUST_03987,checking,GBP,2815.84,2022-07-29,active,2109.23
ACC_000622,CUST_01124,checking,EUR,2321.02,2023-11-17,suspended,6280.99
ACC_000623,CUST_04951,checking,USD,6115.03,2025-11-08,active,5758.24
ACC_000624,CUST_03722,checking,USD,9716.63,2025-12-12,closed,6793.98
ACC_000625,CUST_03151,checking,GBP,5327.52,2021-04-20,active,7452.95
ACC_000626,CUST_03479,savings,USD,6503.5,2025-04-01,closed,5484.7300000000005
ACC_000627,CUST_01939,checking,EUR,3007.07,2025-04-06,suspended,5610.5599999999995
ACC_000628,CUST_04721,checking,GBP,6487.42,2022-10-07,active,3362.26
ACC_000629,CUST_04654,checking,USD,3584.25,2022-05-15,closed,8870.619999999999
ACC_000630,CUST_00927,checking,USD,77.72,2022-03-06,active,7530.55
ACC_000631,CUST_01163,checking,EUR,6292.61,2021-04-10,suspended,7339.75
ACC_000632,CUST_00640,savings,GBP,4970.44,2025-03-11,closed,4958.37
ACC_000633,CUST_99999,checking,USD,1708.41,2023-06-29,active,12573.369999999999
ACC_000634,CUST_02814,savings,EUR,9936.16,2023-09-04,closed,3280.7599999999998
ACC_000635,CUST_04199,checking,USD,2700.64,2024-10-20,suspended,3284.29
