customer_id,full_name,email,country,signup_date,risk_segment
CUST_00328,Miss Janice Cooper,brettwhite@example.com,Togo,2021-08-14,high
CUST_00329,Dominic Barber,fisherclifford@example.org,Lithuania,2025-11-22,high
CUST_00330,Anne Holmes,jennifer09@example.com,Northern Mariana Islands,2022-10-06,medium
CUST_00331,Dr Caroline Waters,hughestoby@example.net,Netherlands,2021-07-06,low
CUST_00332,Bernard Hill,jasmine24@example.org,Chad,2022-01-22,low
CUST_00333,Francesca Anderson,invalid_email,Haiti,2025-07-30,medium
CUST_00334,Kenneth Patel,walshrobert@example.net,Solomon Islands,2022-02-21,low
CUST_00335,Peter Lowe-Johnson,annamckenzie@example.com,Maldives,2025-03-19,low
CUST_00336,Sam Palmer,joelfarmer@example.com,Monaco,2023-12-04,high
CUST_00337,Dr Maurice Ford,ngriffin@example.com,Barbados,2021-03-12,high
CUST_00338,Denise Taylor,noblefrederick@example.org,Slovenia,2023-09-27,high
CUST_00339,Mr Kyle Bradshaw,michaelwilliamson@example.com,Sao Tome and Principe,2024-01-12,low
CUST_00340,David Saunders,connor72@example.net,Cape Verde,2022-10-27,high
CUST_00341,Mr Mohamed Lewis,watersliam@example.net,Samoa,2023-06-09,medium
CUST_00342,Rachel Taylor,ann57@example.com,Wallis and Futuna,2022-01-07,low
CUST_00343,Francis Brown,hgarner@example.com,Mexico,2021-07-17,low
CUST_00344,Hollie Gibson,bryanlewis@example.com,Western Sahara,2023-02-02,high
CUST_00345,Clare Hurst,omiller@example.net,Togo,2023-07-18,medium
CUST_00346,Jacqueline John,dorothyporter@example.net,Libyan Arab Jamahiriya,2025-08-26,high
CUST_00347,Mitchell Harvey,murraykeith@example.org,Costa Rica,2021-04-03,high
CUST_00348,Philip Patel,ojordan@example.net,Guam,2025-01-20,low
CUST_00349,Terry Yates,fiona87@example.com,Malaysia,2023-06-14,low
CUST_00350,Ricky Brown-Holden,njackson@example.net,Falkland Islands (Malvinas),2021-10-04,high
CUST_00351,Lydia Adams,harrietrobinson@example.net,Honduras,2024-01-18,low
CUST_00352,Jessica Hughes-Butler,lewissmith@example.org,El Salvador,2024-04-16,low
CUST_00353,Joshua Lawrence,sallysmith@example.com,Saint Barthelemy,2022-04-01,low
CUST_00354,Mrs Leah Lee,cshort@example.org,Nauru,2024-11-29,high
CUST_00355,Shannon Byrne,brett49@example.com,Papua New Guinea,2022-02-11,low
CUST_00356,Paula Foster,robinsonadrian@example.net,Nicaragua,2026-01-11,high
CUST_00357,Joe Clark,colemanalexandra@example.org,Bahrain,2022-03-04,low
CUST_00358,Gavin Riley,huntbenjamin@example.org,Papua New Guinea,2024-06-19,medium
CUST_00359,Amanda James,lawrenceharriet@example.org,Slovakia (Slovak Republic),2021-11-09,low
CUST_00360,Mrs Annette Robson,brettholden@example.net,Bulgaria,2025-05-12,high
CUST_00361,Naomi Russell,stacey38@example.org,Guinea,2023-02-05,low
CUST_00362,Gary Edwards,ihall@example.org,Macao,2023-02-01,high
CUST_00363,Arthur Patel,boconnor@example.net,Zimbabwe,2025-07-20,high
CUST_00364,Abigail Watson,hawkinsjane@example.org,Central African Republic,2024-04-02,low
CUST_00365,Andrea White,zmorris@example.org,Mozambique,2021-12-25,high
CUST_00366,Miss Olivia Begum,eyoung@example.com,Montserrat,2025-05-15,low
CUST_00367,Kate Walker,ellie39@example.net,Barbados,2021-11-07,medium
CUST_00368,Harriet Armstrong,ghobbs@example.net,Saint Barthelemy,2024-04-14,high
CUST_00369,Jonathan Brown,charlottedaniels@example.net,Heard Island and McDonald Islands,2021-11-04,high
CUST_00370,Jason Nicholson,gregory94@example.org,Antarctica (the territory South of 60 deg S),2022-11-28,high
CUST_00371,Miss Maria Robertson,christine91@example.org,Bolivia,2025-07-07,high
CUST_00372,Mr Connor Gough,stokesmelissa@example.org,Bhutan,2023-06-26,medium
CUST_00373,Carolyn Hodgson,invalid_email,Burundi,2023-11-29,medium
CUST_00374,Samantha Smith,barrykirby@example.org,Mexico,2025-10-24,low
CUST_00375,Mr Simon Holland,roger86@example.com,Libyan Arab Jamahiriya,2023-04-11,high
CUST_00376,Kieran Fisher-Bates,eprice@example.net,Guatemala,2021-09-23,high
CUST_00377,Hazel Benson,jdavison@example.net,Kuwait,2024-04-15,medium
CUST_00378,Jean Davison,glenn16@example.com,Ireland,2023-04-15,low
CUST_00379,Josh Walker,dawsonjacob@example.com,Vanuatu,2021-03-19,medium
CUST_00380,Jean Wood-Cooper,kyleanderson@example.org,Tunisia,2025-05-27,medium
CUST_00381,Hilary Turner,joanne66@example.com,Guernsey,2021-04-27,low
CUST_00382,Mr Peter Morgan,tclayton@example.com,Dominica,2024-03-08,high
CUST_00383,Albert French,lharris@example.com,Saint Barthelemy,2022-04-19,high
CUST_00384,Dean Brooks,blackabbie@example.com,Belize,2021-03-07,medium
CUST_00385,Abbie Robinson,paulaclarke@example.org,Mali,2021-09-16,medium
CUST_00386,Melissa Bryant,nathansaunders@example.com,Andorra,2023-04-13,medium
CUST_00387,Dr Mohamed Pritchard,kathleenjones@example.com,Guinea-Bissau,2021-11-24,low
CUST_00388,Duncan Carter-Berry,ewoods@example.com,Syrian Arab Republic,2023-11-29,low
CUST_00389,Denis Begum,marcus17@example.org,Bulgaria,2021-06-20,medium
CUST_00390,Leonard Ali,peacocknorman@example.net,Pitcairn Islands,2023-05-19,high
CUST_00391,Dr Oliver West,mathew77@example.net,Paraguay,2024-11-09,high
CUST_00392,Clive Ashton,colemancharlie@example.net,Reunion,2023-01-22,low
CUST_00393,Catherine Evans,invalid_email,Pakistan,2024-04-06,low
CUST_00394,Lynn Hunt,russell15@example.org,Palau,2025-09-01,high
CUST_00395,Carol Phillips-Read,joycenicholson@example.org,Syrian Arab Republic,2024-05-23,low
CUST_00396,Max Jones,russelljoyce@example.net,Tuvalu,2024-11-17,high
CUST_00397,Mr Ryan Bell,smithholly@example.net,Mexico,2023-02-11,medium
CUST_00398,Conor Patel,jade55@example.com,Pakistan,2023-10-29,low
CUST_00399,Ronald Smith-Cross,gordoncarter@example.org,New Caledonia,2025-08-11,medium
CUST_00400,Mr Damian Archer,clarebrookes@example.com,Poland,2021-05-22,low
CUST_00401,Howard Smith,hallpaul@example.net,United Kingdom,2022-12-18,low
CUST_00402,Molly Watkins,burtonamy@example.net,Pitcairn Islands,2024-10-14,medium
CUST_00403,Ms Kim Watson,ronald30@example.net,Poland,2021-12-13,medium
CUST_00404,Dennis Smith,mollymurphy@example.org,Norfolk Island,2022-12-27,low
CUST_00405,Melanie Arnold,mandy80@example.net,Japan,2024-12-21,medium
CUST_00406,Kim Roberts,amandadavies@example.net,Sudan,2023-03-19,high
CUST_00407,Miss Ann Jones,mmurphy@example.net,Tajikistan,2024-10-07,high
CUST_00408,Joyce Gardner,mandy53@example.com,Tanzania,2021-07-04,medium
CUST_00409,Elaine Stephens,josephine93@example.net,Antigua and Barbuda,2025-08-13,high
CUST_00410,Aimee Page-Thompson,wrightbethany@example.com,Greenland,2022-07-20,high
CUST_00411,Eric Bird,watkinschloe@example.org,Heard Island and McDonald Islands,2024-01-21,unknown
CUST_00412,Christopher Glover,smithholly@example.org,South Georgia and the South Sandwich Islands,2022-07-27,low
CUST_00413,Maria Blackburn,reesjeremy@example.net,Solomon Islands,2022-02-18,high
CUST_00414,Jessica Day,dickinsongraeme@example.net,Senegal,2022-10-24,high
CUST_00415,Mr Sean Lewis,kwilliams@example.org,Macao,2023-05-08,medium
CUST_00416,Dr Lewis Taylor,vgordon@example.org,Thailand,2024-04-20,high
CUST_00417,Elaine Williams,dcooper@example.org,Romania,2025-02-13,low
CUST_00418,Mr Jacob Bond,phillip22@example.net,Sao Tome and Principe,2022-08-22,low
CUST_00419,Henry Richardson-Law,brian99@example.com,Montserrat,2023-12-11,medium
CUST_00420,Darren Mills-Clements,fparker@example.com,Mali,2025-05-10,low
CUST_00421,Kayleigh Stevens-Davis,trevorbartlett@example.com,Malaysia,2022-07-29,low
CUST_00422,Michelle Reynolds,stanley93@example.org,Haiti,2023-07-19,high
CUST_00423,Paul Ashton,janedickinson@example.net,Djibouti,2023-05-21,high
CUST_00424,Mr Harry James,alice00@example.com,Reunion,2025-03-07,low
CUST_00425,Henry Ross,woodnicole@example.org,Brazil,2021-06-07,medium
CUST_00426,Eric Wood,pricemarian@example.com,Equatorial Guinea,2023-03-03,medium
CUST_00427,Bethany Thomas,gillianclarke@example.org,Japan,2023-03-10,high
CUST_00428,Bernard Smart,spotter@example.com,Taiwan,2026-01-21,low
CUST_00429,Annette Parker,jay16@example.org,Germany,2024-12-02,high
CUST_00430,Dr Valerie Chadwick,janerice@example.org,Cambodia,2022-12-30,medium
CUST_00431,Mr Dean Khan,kerryjones@example.com,Panama,2021-06-18,low
CUST_00432,Rhys Jones,richardjohnston@example.net,Cape Verde,2023-03-19,high
CUST_00433,Gordon Phillips,jamesbeth@example.org,Congo,2024-06-16,high
CUST_00434,Mr Mitchell Faulkner,davisonjoyce@example.com,Suriname,2022-03-10,medium
CUST_00435,Sheila Morgan,alisamuel@example.org,Belgium,2022-05-26,high
CUST_00436,David Hughes,arthursims@example.com,Sierra Leone,2022-09-08,medium
CUST_00437,Jill Gardiner,gailcoates@example.net,Belarus,2021-09-25,medium
CUST_00438,Henry Woods,lewisgareth@example.org,Samoa,2025-10-18,low
CUST_00439,Thomas Morton,fostergillian@example.net,Brunei Darussalam,2024-06-15,low
CUST_00440,Miss Katherine Connolly,gary91@example.com,South Georgia and the South Sandwich Islands,2022-08-06,high
CUST_00441,Alexandra Reynolds,kathryn01@example.com,Lesotho,2023-12-01,medium
CUST_00442,Mr Sam Smith,nswift@example.org,Luxembourg,2021-07-29,medium
CUST_00443,Lucy Wright,judithmorrison@example.com,Ethiopia,2025-09-20,low
CUST_00444,Dr Shane Moss,laurafox@example.net,Saint Vincent and the Grenadines,2022-01-17,low
CUST_00445,Barbara Law,tkemp@example.net,Fiji,2023-08-07,medium
CUST_00446,Rachael Coles,joannefrancis@example.com,Kenya,2022-01-11,low
CUST_00447,Ms Hannah Robertson,marilyn16@example.com,Antigua and Barbuda,2024-01-09,high
CUST_00448,Suzanne Wyatt,hsmith@example.com,Mayotte,2021-05-27,medium
CUST_00449,Dr Martyn Robinson,ahobbs@example.com,Peru,2021-12-06,low
CUST_00450,Marcus Clarke,neiljohnson@example.net,Falkland Islands (Malvinas),2023-08-22,high
CUST_00451,Shannon Graham,gerald70@example.org,Sweden,2024-05-27,medium
CUST_00452,Mrs Diane Smith,hollowaygeoffrey@example.org,Libyan Arab Jamahiriya,2024-05-19,high
CUST_00453,Gavin Shaw,laurenwilson@example.net,Andorra,2024-02-12,high
CUST_00454,Lisa Shaw-Reynolds,marshalloliver@example.com,Cote d'Ivoire,2025-04-18,medium
CUST_00455,Mr Graham Sutton,khanamy@example.com,Australia,2024-05-07,high
CUST_00456,Georgina Lee,swilson@example.org,Mexico,2025-09-09,low
CUST_00457,Julie Cross,clarkepamela@example.org,Hong Kong,2023-08-26,low
CUST_00458,Tina Fletcher-Fitzgerald,valerie90@example.com,Sri Lanka,2024-12-28,low
CUST_00459,Stephen Connolly,berrylouis@example.net,New Caledonia,2025-06-16,high
CUST_00460,Dr Rhys Martin,gregorydanny@example.com,Gambia,2023-02-22,low
CUST_00461,Carly Pearce,xhiggins@example.com,Canada,2025-02-27,high
CUST_00462,Denis Pratt,abbie20@example.org,Honduras,2023-12-24,low
CUST_00463,Hugh Read,zwilliams@example.net,Solomon Islands,2022-06-10,medium
CUST_00464,Dennis McLean-Gough,smithluke@example.com,Hong Kong,2023-08-25,high
CUST_00465,Eric Palmer,hprice@example.net,Guinea,2025-08-11,high
CUST_00466,Kayleigh Williams,rita64@example.net,Somalia,2024-08-10,low
CUST_00467,Mr Leon Ahmed,howard68@example.com,Cook Islands,2024-03-28,medium
CUST_00468,Gavin Watkins,invalid_email,Equatorial Guinea,2022-03-23,low
CUST_00469,Mrs Sophie Hall,graham91@example.net,Albania,2022-01-26,low
CUST_00470,Jake Tomlinson,pearceangela@example.net,Iran,2023-10-04,medium
CUST_00471,Ann Oliver,dahmed@example.com,Nepal,2025-12-04,medium
CUST_00472,Albert Henry,lorrainedaniels@example.com,Micronesia,2024-11-12,low
CUST_00473,Miss June George,dstephenson@example.net,Malaysia,2021-03-01,medium
CUST_00474,Lynda Wilkinson-Davies,clivepearson@example.net,Tonga,2021-06-07,low
CUST_00475,Diane Marshall,birdbenjamin@example.net,Suriname,2024-10-24,high
CUST_00476,Kyle Ward-Booth,kelly35@example.org,Samoa,2023-11-17,low
CUST_00477,Alex Townsend,clivecarr@example.org,Bulgaria,2021-07-05,high
CUST_00478,Miss Paige Grant,jonesjanet@example.org,Nauru,2023-04-18,low
CUST_00479,Ruth Edwards,suzanne06@example.com,Holy See (Vatican City State),2023-05-22,medium
CUST_00480,Debra Reeves,wstephenson@example.net,Faroe Islands,2025-12-12,high
CUST_00481,Teresa Mills,shannonwood@example.com,Tuvalu,2024-01-11,medium
CUST_00482,Mr Abdul Stephenson,julie44@example.com,Isle of Man,2023-03-02,high
CUST_00483,Malcolm O'Donnell,gail00@example.net,Aruba,2024-05-08,high
CUST_00484,Dr Iain Powell,shawfrederick@example.com,Australia,2025-07-21,low
CUST_00485,Ms Laura Simpson,yparker@example.com,Pitcairn Islands,2022-12-29,low
CUST_00486,Dr Abdul Parker,invalid_email,New Caledonia,2023-07-20,low
CUST_00487,Mrs Holly Connor,shannon34@example.com,United States Minor Outlying Islands,2024-05-23,low
CUST_00488,Miss Kimberley Bradshaw,aryan@example.org,Bulgaria,2025-06-07,medium
CUST_00489,Kyle Bailey,ksullivan@example.net,Marshall Islands,2025-04-07,low
CUST_00490,Mrs Tracey Evans,parkermarie@example.net,Sri Lanka,2022-03-07,unknown
CUST_00491,Bernard Jones-Iqbal,kjones@example.net,Saint Helena,2021-10-18,high
CUST_00492,Laura Shah,cjackson@example.net,Nepal,2024-12-20,medium
CUST_00493,Lynne Robinson,kfarrell@example.net,Trinidad and Tobago,2022-07-15,medium
CUST_00494,Kelly Hale-Shaw,sophie99@example.net,Luxembourg,2023-12-16,high
CUST_00495,Judith Atkinson,smithkate@example.com,Angola,2023-05-18,high
CUST_00496,Mathew Russell-Quinn,joseph57@example.org,Barbados,2024-01-29,low
CUST_00497,Paul Frost-Holmes,invalid_email,Cambodia,2025-07-22,medium
CUST_00498,Dr Clive Hayward,scott93@example.net,Bolivia,2022-03-08,low
CUST_00499,Sian Johnson,handerson@example.net,Burkina Faso,2025-03-10,high
CUST_00500,Charlene Scott,whitehousestephanie@example.org,Suriname,2025-06-30,low
CUST_00501,Ms Sarah Rees,invalid_email,Guyana,2025-05-11,medium
CUST_00502,Nicola Baker,smithglenn@example.com,Falkland Islands (Malvinas),2024-09-09,low
CUST_00503,Diane Burns,ksavage@example.com,Fiji,2025-01-30,medium
CUST_00504,Tracy Peacock,dawsoncraig@example.com,Madagascar,2023-12-10,low
CUST_00505,David Smith,nstevens@example.com,Tonga,2022-06-04,low
CUST_00506,Mandy Wright,dchamberlain@example.com,Georgia,2023-11-09,medium
CUST_00507,Hilary Adams,joyce37@example.net,Canada,2025-08-02,medium
CUST_00508,Michelle Turner,amber80@example.net,Mauritania,2021-05-27,medium
CUST_00509,Mandy Mitchell-Fuller,abbie60@example.org,Montserrat,2025-02-27,low
CUST_00510,Dr Teresa Marshall,dhartley@example.com,Yemen,2023-01-07,low
CUST_00511,Rosemary Jarvis,singhgrace@example.net,Sudan,2023-02-12,unknown
CUST_00512,Wayne Wilson,smithsandra@example.com,Burundi,2021-12-29,high
CUST_00513,Leanne Johnson,derekhicks@example.org,Mozambique,2022-02-20,low
CUST_00514,Dr Valerie Morris,awatson@example.net,Kuwait,2024-12-17,unknown
CUST_00515,Holly O'Connor,rball@example.net,Palestinian Territory,2022-01-31,medium
CUST_00516,Rebecca Lamb,brandoncunningham@example.net,Northern Mariana Islands,2026-01-20,medium
CUST_00517,Douglas Adams,maria18@example.org,Northern Mariana Islands,2022-09-21,low
CUST_00518,Dr Oliver Roberts,turnerjemma@example.net,Pitcairn Islands,2022-12-15,medium
CUST_00519,Mary Gordon,nford@example.net,Finland,2025-08-05,medium
CUST_00520,Ms Maureen Harvey,kerrygrant@example.com,Austria,2022-02-14,high
CUST_00521,Dr Steven Birch,yfrench@example.com,Maldives,2022-07-22,high
CUST_00522,Darren Hunter-Harrison,sarajones@example.com,New Caledonia,2026-02-07,medium
CUST_00523,Jake Wilson-Ali,osullivanlucy@example.com,Gabon,2021-11-07,high
CUST_00524,Mr Jake Rose,janetaylor@example.com,Tonga,2025-10-02,high
CUST_00525,Rachael Blake,jwest@example.com,Palau,2024-11-10,medium
CUST_00526,Dr Sean Brennan,allanclaire@example.com,Poland,2022-03-08,low
CUST_00527,Melissa Carroll,eleanor59@example.net,Madagascar,2023-08-01,low
CUST_00528,Elliot Clark,johnsonbarry@example.org,Korea,2021-03-13,medium
CUST_00529,Dennis Watson,mariaphillips@example.com,Benin,2022-01-31,low
CUST_00530,Olivia Martin,hancockkathleen@example.org,Turkmenistan,2021-12-24,high
CUST_00531,Mr Jordan Hughes,gillian57@example.net,Argentina,2025-06-09,medium
CUST_00532,Craig Cunningham-Finch,joanna59@example.net,Albania,2023-09-26,low
CUST_00533,Charles Wood,lewiswatkins@example.com,United States of America,2021-12-20,low
CUST_00534,Mrs Emily Owen,leonard20@example.org,Croatia,2023-07-03,high
CUST_00535,Lynne Wilson,samwinter@example.com,French Southern Territories,2024-03-25,medium
CUST_00536,Dr Mohammad Russell,lindsey43@example.net,Rwanda,2025-02-12,medium
CUST_00537,Jack Wood,nicolethompson@example.com,Rwanda,2024-03-29,high
CUST_00538,Wendy Russell,batesjulia@example.org,Belgium,2024-03-03,medium
CUST_00539,Rachael Rose-White,julia90@example.net,Mauritania,2024-03-17,medium
CUST_00540,Stephen Harrison,hopkinstina@example.net,Bermuda,2025-01-30,high
CUST_00541,Ms Wendy Cameron,conorrose@example.net,Micronesia,2022-08-27,high
CUST_00542,Bruce Gray,dhartley@example.org,Western Sahara,2023-03-30,low
CUST_00543,Leonard Rogers-Godfrey,bevans@example.org,Aruba,2023-01-25,medium
CUST_00544,Barry Sullivan,williamsscott@example.org,Denmark,2024-09-14,high
CUST_00545,Mr Kevin Rogers,owen20@example.net,Colombia,2021-05-19,low
CUST_00546,Michelle Mellor,rhys16@example.org,Greece,2021-04-12,medium
CUST_00547,Mrs Gail Gregory,matthewsnatalie@example.org,Samoa,2021-10-15,low
CUST_00548,Heather Hale,dthomas@example.com,Guinea,2023-08-15,high
CUST_00549,Mrs Natasha Porter,maria47@example.net,Aruba,2024-02-24,medium
CUST_00550,William Green,smithconnor@example.net,Barbados,2022-03-15,low
CUST_00551,Dominic Lawrence,molly60@example.com,Cyprus,2021-04-12,high
CUST_00552,Paige Jones,christianwhite@example.org,Burundi,2025-02-24,high
CUST_00553,Mrs Jacqueline Evans,megandavies@example.org,Dominica,2025-06-09,high
CUST_00554,Dr Karl Nash,dhyde@example.org,Malta,2021-11-03,high
CUST_00555,Emma Godfrey,marian00@example.net,Russian Federation,2024-10-09,high
CUST_00556,Jacob Richardson,edwardszoe@example.org,Senegal,2023-02-16,high
CUST_00557,Ben Richardson-Kaur,rossbowen@example.org,Svalbard & Jan Mayen Islands,2024-03-08,high
CUST_00558,Trevor Doyle,hopkinsstephanie@example.org,France,2022-06-23,low
CUST_00559,Mr Denis Page,shawneil@example.net,Tonga,2024-08-27,medium
CUST_00560,Donald Barton,allenjacob@example.net,Guinea-Bissau,2023-09-12,medium
CUST_00561,Eileen Holmes,rogerschloe@example.net,Myanmar,2023-06-06,low
CUST_00562,Mr Shaun Bond,aandrews@example.com,Samoa,2025-09-17,high
CUST_00563,Norman Bradley,catherinenewton@example.org,Antigua and Barbuda,2024-11-21,medium
CUST_00564,Gavin Bradshaw,oslater@example.net,British Indian Ocean Territory (Chagos Archipelago),2024-06-23,high
CUST_00565,Lee French,rwright@example.org,Tunisia,2024-12-13,medium
CUST_00566,Miss Carole Simmons,ithompson@example.org,Indonesia,2022-09-10,high
CUST_00567,Mathew Page,yhughes@example.com,Kiribati,2023-11-07,low
CUST_00568,Hazel Campbell,gdavis@example.org,Mongolia,2024-09-12,high
CUST_00569,Elliot Shah,jacqueline07@example.net,Norfolk Island,2021-05-18,medium
CUST_00570,Ann Butler,rachaelward@example.com,Antigua and Barbuda,2023-03-13,high
CUST_00571,Tina Dodd,albertbentley@example.net,Antarctica (the territory South of 60 deg S),2022-07-11,unknown
CUST_00572,Ian Woods,joneshazel@example.com,Benin,2021-03-29,high
CUST_00573,Dr Olivia Howell,lynntaylor@example.org,Tokelau,2024-03-19,medium
CUST_00574,Benjamin Lee,whiteowen@example.org,Pitcairn Islands,2025-07-30,medium
CUST_00575,Ms Charlotte Evans,xryan@example.com,Ukraine,2023-08-10,medium
CUST_00576,Diana Stanley-Hurst,philipevans@example.com,Congo,2023-12-21,high
CUST_00577,Lisa Gibson,vaughanleigh@example.net,Swaziland,2024-11-30,medium
CUST_00578,Alexandra Powell,frederick45@example.org,Haiti,2025-03-10,high
CUST_00579,Sally Taylor,wilsonmartyn@example.org,Germany,2023-04-20,low
CUST_00580,Mr Bruce Atkinson,tracyphillips@example.com,Kazakhstan,2021-12-02,low
